shelter_name,address,latitude,longitude,is_indoor,capacity,nearest_aqi_station,nearest_aqi_value,distance_to_station_km,risk_level,risk_reason,analysis_time
臺南市北區文元國小,海安路三段815號,23.0154,120.2,True,1852,台南,41,3.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
月眉活動中心,中和7之3號,23.0159,121.1516,True,50,台東,25,28.64,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區復華里活動中心,國華街110號,23.0168,120.2452,True,467,台南,41,2.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區四草里活動中心,大眾路656號,23.017087,120.128311,True,197,台南,41,10.27,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區社教中心,永大二路88號,23.0187,120.26,True,1500,台南,41,3.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區東和里活動中心,東和19-1號,23.0206,120.4741,True,110,台南,41,25.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區尚頂里活動中心,中華路920號,23.0211,120.2233,True,46,台南,41,2.39,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區東橋里活動中心,東橋十街158號,23.0212,120.2365,True,278,台南,41,2.56,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區大橋里活動中心,大橋三街230號,23.0218,120.2296,True,134,台南,41,2.45,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
集來社區活動中心,通仙巷221-1號,23.0222,120.5615,True,30,台南,41,34.33,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
高雄市杉林區集來國民小學,通仙巷333號,23.022241,120.561499,True,480,台南,41,34.34,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區新樹里活動中心,富強路二段98號,23.0229,120.2751,True,133,台南,41,5.56,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區甲頂里活動中心,中華路920-1號,23.0237,120.2144,True,46,台南,41,2.94,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安富里活動中心,郡安路5段164巷12弄1號,23.02479,120.1966,True,221,台南,41,4.16,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區公所3樓禮堂,中山南路655號,23.0261,120.257,True,98,台南,41,4.24,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市左鎮區光榮國小澄山分校,77-3號,23.0262,120.3855,True,80,台南,41,16.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區龍湖寺,東和95號,23.0264,120.4969,True,80,台南,41,27.79,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區探索教育公園,永大三路30號,23.0266,120.2579,False,20000,台南,41,4.35,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
"成功鎮信義國民小學 Xin-Yi Elementary School,Chenggon Township","都歷路58號No.58, Duli Rd., Chenggong Township, Taitung County 961, Taiwan R.O.C.",23.02686,121.330869,True,100,台東,25,34.99,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區海佃國民中學,安富街166號,23.026965,120.197792,True,367,台南,41,4.23,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區溪北里活動中心,文安街66號,23.027,120.213,True,199,台南,41,3.33,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區溪墘里活動中心,海佃路一段372巷50號,23.0279,120.1922,True,228,台南,41,4.72,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區永康國民小學,中山南路637號,23.027954,120.24811,True,616,台南,41,3.8,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
都歷活動中心 Du-Li Community Center,"都歷路115號No.115, Duli Rd., Chenggong Township, Taitung County 961, Taiwan R.O.C.",23.028107,121.33089,True,20,台東,25,35.11,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區體育公園,公園路110號,23.0295,120.3067,False,1000,台南,41,8.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安順國中-順中館,安和路三段227號,23.0313,120.2126,True,1900,台南,41,3.79,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北源活動中心村辦公處,美蘭19鄰43-1號,23.031352,121.286649,True,100,台東,25,33.31,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區龍潭里活動中心,龍國街400號,23.0314,120.2667,True,159,台南,41,5.37,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
高雄市六龜區新發國民小學,和平路130號,23.031783,120.662467,True,354,台南,41,44.72,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新發社區活動中心,和平路115之1號,23.032,120.6633,True,100,台南,41,44.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安西里活動中心,安西路101號,23.032486,120.208978,True,310,台南,41,4.06,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區保生大帝廟,洋子127號,23.0334,120.2959,False,150,台南,41,7.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安東里活動中心,安和路一段478巷2弄120號,23.033564,120.214219,True,385,台南,41,3.96,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
慈霖園原木梓國小,茄苳巷160號,23.033981,120.534542,True,200,台南,41,31.71,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區理想大安社區活動中心,大安街135號,23.034,120.1931,True,281,台南,41,5.13,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
關山鎮老人文康活動中心,忠孝路18巷2號1樓,23.0352,121.1682,True,100,台東,25,30.83,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區?田里活動中心,?安路28號,23.0367,120.1411,True,287,台南,41,9.69,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區大新國小大禮堂,太平街176 號,23.0379,120.2991,True,150,台南,41,8.51,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區新化國中大禮堂,中興路722號,23.0379,120.3076,True,500,台南,41,9.28,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區新化果菜市場停車場,建國街40號,23.038,120.3093,False,150,台南,41,9.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區海西里活動中心,海環街186號,23.038021,120.18432,True,202,台南,41,6.08,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區公所3樓展演廳,中山路130號,23.0382,120.3108,True,100,台南,41,9.58,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區新化國小大禮堂,中山路173號,23.0383,120.311,True,200,台南,41,9.61,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南大學附屬啟聰學校活動中心,信義路52號,23.0386,120.3193,True,100,台南,41,10.39,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區新化高中新民館,忠孝路2號,23.0391,120.3326,True,1000,台南,41,11.66,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
里?活動中心,崁頂46之1號,23.0392,121.161,True,100,台東,25,31.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安慶里活動中心,長溪路一段168巷133號,23.0397,120.2101,True,413,台南,41,4.75,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北源國小,順那21號,23.039731,121.292706,True,111,台東,25,34.42,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區埔園里活動中心,永大路三段618巷111號,23.040107,120.252374,True,147,台南,41,5.18,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區鹽行文化會館,正南八街1號,23.0402,120.2395,True,167,台南,41,4.66,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區唪口順天宮,唪口142號之26,23.0407,120.2901,False,200,台南,41,7.9,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安慶國民小學,安中路一段703巷80號,23.040741,120.192929,True,1600,台南,41,5.72,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區鹿耳門天后宮-公館,媽祖宮一街136號,23.04156,120.10991,True,500,台南,41,12.84,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺東縣池上鄉萬安國民小學振興分校,6鄰36號,23.0426,121.1951,True,100,台東,25,31.91,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區老人文康中心,南化172-1號,23.0431,120.4776,True,160,台南,41,26.1,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
靈隱寺備用,光華路1號,23.0446,120.55,True,200,台南,41,33.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區鹽洲里活動中心,鹽行路100巷40弄16號,23.0448,120.2338,True,294,台南,41,5.04,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區烏竹里活動中心,烏竹北街85號,23.0449,120.2633,True,109,台南,41,6.24,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區媽祖宮社區活動中心,媽祖宮五街10號,23.045997,120.127812,True,393,台南,41,11.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新福活動中心,溪埔34之1號,23.0461,121.1722,True,50,台東,25,32.06,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區公所,安中路二段308號,23.0472,120.1848,True,80,台南,41,6.8,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
中福活動中心,中華路68號2樓,23.0491,121.1636,True,100,台東,25,32.35,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區海東國民小學,安中路三段381號,23.049279,120.174766,True,1200,台南,41,7.66,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
高雄市甲仙區寶隆國民小學（備用）,光華路20號,23.049345,120.555507,True,150,台南,41,34.08,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安南國中-禮堂,安中路三段252號,23.0496,120.1773,True,1750,台南,41,7.5,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
豐田活動中心 Fong-Tian Community Center,"豐田路90號No.90, Fongtian Rd., Chenggong Township, Taitung County 961, Taiwan R.O.C.",23.050198,121.338751,True,20,台東,25,37.63,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區原佃里活動中心,本原街一段167巷36弄46號,23.0505,120.1971,True,284,台南,41,6.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
關山鎮關山國民小學,中華路101號,23.0506,121.1634,True,500,台東,25,32.52,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
元宋太祖宮,嶺頂巷65號,23.0507,120.5642,True,50,台南,41,34.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市永康區王行里活動中心,王行路866巷29弄118號,23.0511,120.2778,True,104,台南,41,7.72,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
豐泉活動中心,忠孝路18巷2號2樓,23.0533,121.1536,True,50,台東,25,32.8,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
關山鎮德高國民小學,7鄰永豐16號,23.0533,121.1536,True,200,台東,25,32.8,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區梅花里活動中心,安中路一段557巷25號,23.05388,120.1699,True,164,台南,41,8.37,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區中坑里活動中心,中坑38-6號,23.0539,120.4715,True,80,台南,41,25.74,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
高雄市桃源區寶山國民小學,二集團98號,23.0554,120.7221,True,250,台南,41,51.05,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
高雄市桃源區寶山國民小學,寶山里98 號,23.055409,120.72159,True,150,台南,41,51.0,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市左鎮區左鎮國中,170號,23.0562,120.4106,True,230,台南,41,19.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市左鎮區公所,171-4號,23.0565,120.4087,True,40,台南,41,19.64,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區城西里活動中心,城西街三段431號,23.057,120.0956,True,291,台南,41,14.86,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市左鎮區老人活動中心,15-4號,23.0577,120.4061,True,40,台南,41,19.43,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區城南里活動中心,城西街一段61巷28弄98號,23.0606,120.1272,True,220,台南,41,12.23,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區東和里活動中心,長和路一段805號,23.062,120.2287,True,73,台南,41,6.91,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區布袋里活動中心,長和路四段231巷60弄41號,23.0632,120.2071,True,223,台南,41,7.32,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區安佃國民小學,海佃路4段493號,23.064001,120.173444,False,150,台南,41,8.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區接天寺,那拔林500號,23.0646,120.3482,True,400,台南,41,14.35,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市左鎮區榮和里活動中心,60-7號,23.0646,120.3887,True,30,台南,41,18.05,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區長安國民小學,長溪路三段249號,23.065467,120.197829,True,1250,台南,41,7.87,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區和順國民中學,安和路5段84巷66號,23.06584,120.2208,True,1179,台南,41,7.36,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區佃東佃西社區活動中心,公學路四段325號,23.0661,120.1743,True,169,台南,41,9.12,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區土城國民小學,城北路195號,23.066375,120.131192,True,1498,台南,41,12.27,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區正統鹿耳門土城聖母廟,城安路160號,23.0668,120.1273,True,800,台南,41,12.62,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區和順國民小學,安和路五段178巷5號,23.066821,120.218204,True,1180,台南,41,7.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區城東里活動中心,城安路73號,23.066898,120.127576,True,285,台南,41,12.6,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區茅埔活動中心,玉山132-3號,23.0676,120.5153,True,100,台南,41,30.46,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新化區那拔國小操場,那拔54號,23.0677,120.3497,False,300,台南,41,14.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區州北里活動中心,安昌街22號,23.0682,120.2174,True,325,台南,41,7.66,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區塭南里活動中心,安昌街130號,23.071146,120.219603,True,335,台南,41,7.96,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
荖濃社區活動中心,南橫路97號,23.0731,120.673772,True,100,台南,41,46.45,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區南興國民小學,公學路五段627號,23.07394,120.160816,True,1090,台南,41,10.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
德高活動中心,8鄰永豐105之1號,23.0748,121.1776,True,100,台東,25,35.28,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新市區文康育樂中心,忠孝街189號,23.0751,120.2945,True,290,台南,41,10.85,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區玉山里活動中心,玉山65號,23.0757,120.5201,True,90,台南,41,31.16,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區青草里活動中心,青砂街二段371巷2號,23.07598,120.112012,True,278,台南,41,14.48,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新市區老人文康活動中心,社內91-22號,23.0766,120.2816,True,410,台南,41,10.2,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區青草國民小學,青砂街二段105巷32號,23.076717,120.117215,True,725,台南,41,14.1,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市山上區豐德里活動中心,豐德49-2號,23.0774,120.3596,True,50,台南,41,16.08,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市南化區北寮里活動中心,北寮3號,23.0774,120.4915,True,110,台南,41,28.41,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大田老人活動中心（備用）,新興路49-1號,23.078,120.5823,True,100,台南,41,37.39,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區學東國民小學,公學路6段589號,23.07819,120.145483,False,600,台南,41,12.05,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新市區公所三樓大禮堂,中興街12號,23.0787,120.2952,True,100,台南,41,11.21,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市新市區新市國小學生活動中心,中興街1號,23.0787,120.2958,True,300,台南,41,11.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區學東里活動中心,公學路六段661號,23.0793,120.1431,True,276,台南,41,12.31,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安南區砂崙里活動中心,城北路871巷94弄17號,23.079511,120.127523,True,250,台南,41,13.48,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
臺南市安定區南興國小,六嘉30號,23.0798,120.219,True,100,台南,41,8.92,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
